Id,MSSubClass,MSZoning,LotFrontage,LotArea,LotShape,LandContour,LotConfig,LandSlope,Neighborhood,Condition1,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,MiscVal,MoSold,YrSold,SaleType,SaleCondition,SalePrice
371,60,5,70,8121,1,0,0,0,8,2,0,3,6,5,2000,2000,1,15,15,3,0,2,2,2,1,2,3,5,0,5,0,953,953,1,0,0,0,953,711,0,1664,0,0,2,1,3,1,2,7,0,1,2,1,2000,1,2,460,2,2,0,100,40,0,0,0,0,1,2006,0,0,172400
372,50,5,80,17120,0,0,0,0,4,1,0,1,4,4,1959,1959,1,17,10,3,0,2,2,1,5,5,4,6,0,6,0,0,0,1,2,0,0,1120,468,0,1588,0,0,2,0,4,1,2,7,2,1,1,5,1991,0,2,680,2,2,2,0,59,0,0,0,0,7,2008,0,0,134432
373,120,5,50,7175,0,0,0,0,20,2,3,0,6,5,1984,1984,1,10,10,3,0,2,2,1,1,2,3,1,623,4,121,0,744,1,2,0,0,752,0,0,752,1,0,1,0,2,1,2,4,0,0,5,1,1984,2,1,264,2,2,0,353,0,0,0,90,0,2,2010,0,0,125000
374,20,5,79,10634,0,0,0,0,12,2,0,0,5,6,1953,1953,1,8,8,3,0,2,2,2,2,2,3,2,428,4,180,0,608,1,2,0,0,1319,0,0,1319,1,0,1,0,3,1,2,5,2,0,5,1,1953,2,1,270,2,2,0,66,0,0,0,0,0,11,2009,0,0,123000
375,60,5,65,8200,0,0,0,0,5,2,0,3,7,5,2003,2004,1,15,15,3,0,1,2,2,1,2,3,5,0,5,0,847,847,1,0,0,0,847,1081,0,1928,0,0,2,1,4,1,1,8,0,1,1,3,2003,0,2,434,2,2,0,100,48,0,0,0,0,7,2007,0,0,219500
376,30,5,70,10020,1,3,0,2,7,2,0,0,1,1,1922,1950,1,16,16,3,0,3,3,0,3,4,0,2,350,5,0,333,683,1,1,1,1,904,0,0,904,1,0,0,1,1,1,3,4,4,0,5,6,1978,3,0,0,5,5,0,0,0,0,0,0,0,3,2009,0,0,61000
377,85,5,57,8846,1,0,2,0,5,2,0,6,5,5,1996,1996,1,15,15,3,0,1,2,2,1,2,1,0,298,5,0,572,870,1,0,0,0,914,0,0,914,0,0,1,0,2,1,2,5,0,0,5,5,1998,2,2,576,2,2,0,0,0,0,0,0,0,7,2006,0,0,148000
378,60,2,102,11143,1,0,1,0,21,2,0,3,8,5,2004,2005,1,5,5,3,0,1,2,2,1,2,3,5,0,5,0,1580,1580,1,0,0,0,1580,886,0,2466,0,0,3,0,4,1,1,8,0,1,1,1,2004,1,2,610,2,2,0,159,214,0,0,0,0,12,2007,0,0,340000
379,20,5,88,11394,0,0,1,0,22,2,0,0,9,2,2010,2010,3,15,15,4,350,1,2,2,0,2,1,0,1445,5,0,411,1856,1,0,0,0,1856,0,0,1856,1,0,1,1,1,1,0,8,0,1,0,1,2010,0,3,834,2,2,0,113,0,0,0,0,0,6,2010,3,5,394432
380,60,5,60,8123,1,0,0,0,8,4,0,3,6,5,2000,2000,1,15,15,1,16,2,2,2,1,2,3,5,0,5,0,982,982,1,0,0,0,1007,793,0,1800,0,0,2,1,3,1,2,7,0,1,2,1,2000,0,2,463,2,2,0,100,63,0,0,0,0,6,2009,0,0,179000
381,50,5,50,5000,0,0,0,0,18,2,0,1,5,6,1924,1950,1,3,16,3,0,2,2,0,2,2,3,4,218,5,0,808,1026,1,2,0,0,1026,665,0,1691,0,0,2,0,3,1,1,6,0,1,1,5,1924,2,1,308,2,2,0,0,0,242,0,0,0,5,2010,0,0,127000
382,20,2,60,7200,0,0,0,0,21,2,0,0,7,5,2006,2006,1,15,15,3,0,1,2,2,1,1,3,5,0,5,0,1293,1293,1,0,0,0,1301,0,0,1301,1,0,2,0,2,1,1,5,0,1,1,1,2006,1,2,572,2,2,0,216,121,0,0,0,0,8,2006,3,5,187750
383,60,5,79,9245,1,0,0,0,5,2,0,3,7,5,2006,2006,1,15,15,3,0,1,2,2,1,2,1,5,0,5,0,939,939,1,0,0,0,939,858,0,1797,0,0,2,1,3,1,1,8,0,0,5,1,2006,1,2,639,2,2,0,144,53,0,0,0,0,4,2007,0,0,213500
384,45,4,60,9000,0,0,1,0,20,2,0,2,6,3,1928,1950,1,16,16,3,0,2,2,0,3,3,3,5,0,5,0,784,784,1,2,1,1,784,0,0,784,0,0,1,0,2,1,2,5,0,0,5,5,1950,2,2,360,3,3,2,0,0,91,0,0,0,10,2009,0,0,76000
385,60,5,70,53107,2,3,1,1,4,1,0,3,6,5,1992,1992,1,6,6,3,0,1,2,2,1,2,1,0,985,5,0,595,1580,1,0,0,0,1079,874,0,1953,1,0,2,1,3,1,1,9,0,2,3,1,1992,0,2,501,2,2,0,216,231,0,0,0,0,6,2007,0,0,240000
386,120,5,43,3182,0,0,0,0,0,2,3,0,8,5,2004,2005,1,15,15,1,16,1,2,2,1,2,3,0,24,5,0,1232,1256,1,0,0,0,1269,0,0,1269,0,0,2,0,2,1,1,6,0,1,2,1,2004,0,2,430,2,2,0,146,20,0,0,144,0,4,2010,0,0,192000
387,50,5,58,8410,0,0,3,0,7,1,0,1,5,3,1910,1996,2,16,15,3,0,2,3,2,2,2,3,5,0,5,0,658,658,1,2,0,0,658,526,0,1184,0,0,1,0,5,1,2,8,0,0,5,6,1978,3,0,0,5,5,2,0,151,0,0,0,0,5,2006,0,2,81000
388,80,5,72,7200,0,0,0,0,7,2,0,7,6,6,1976,1976,3,8,8,1,255,2,2,1,2,2,1,1,631,5,0,410,1041,1,0,0,0,1125,0,0,1125,1,0,1,0,3,1,2,6,0,1,3,5,1977,2,1,352,2,2,0,296,0,0,0,0,0,10,2009,0,1,125000
389,20,5,93,9382,1,0,2,0,5,2,0,0,7,5,1999,2000,1,15,15,1,125,1,2,2,1,2,3,5,0,5,0,1468,1468,1,0,0,0,1479,0,0,1479,0,0,2,0,3,1,1,6,0,0,5,1,1999,1,2,577,2,2,0,120,25,0,0,0,0,7,2008,0,0,191000
390,60,5,96,12474,0,0,0,0,15,2,0,3,10,5,2007,2008,1,15,15,4,272,0,2,2,0,2,1,0,1280,5,0,402,1682,1,0,0,0,1742,590,0,2332,1,0,2,1,3,1,0,9,0,1,0,3,2008,0,3,846,2,2,0,196,134,0,0,0,0,8,2008,3,5,426000
391,50,5,50,8405,0,0,0,0,7,2,0,1,5,8,1900,1950,1,8,8,3,0,2,2,0,2,1,3,3,241,2,391,229,861,1,0,0,0,961,406,0,1367,1,0,1,0,4,1,2,7,0,0,5,5,1978,2,1,384,2,2,0,0,130,112,0,0,0,4,2008,0,0,119000
392,60,5,71,12209,1,0,2,0,11,2,0,3,6,5,2001,2002,1,15,15,3,0,2,2,2,0,2,3,1,690,5,0,114,804,1,0,0,0,804,1157,0,1961,1,0,2,1,3,1,1,7,0,1,2,3,2001,0,2,560,2,2,0,125,192,0,0,0,0,6,2009,0,0,215000
393,20,5,70,8339,1,0,0,0,12,2,0,0,5,7,1959,1959,1,8,8,3,0,2,2,3,5,5,4,6,0,6,0,0,0,1,2,0,0,882,0,0,882,0,0,1,0,3,1,2,5,0,0,5,1,1959,1,1,294,2,2,0,0,0,0,0,0,1200,7,2007,0,0,106500
394,30,5,70,7446,0,0,1,0,3,1,0,0,4,5,1941,1950,1,17,16,3,0,2,2,1,2,2,3,3,266,5,0,522,788,1,2,0,1,788,0,0,788,0,0,1,0,2,1,2,4,0,2,2,6,1978,3,0,0,5,5,0,0,0,0,0,0,0,4,2006,0,1,100000
395,50,5,60,10134,0,0,0,0,17,2,0,1,5,6,1940,1950,1,8,8,3,0,2,2,1,2,2,3,5,0,5,0,735,735,1,1,0,1,735,299,0,1034,0,0,1,0,2,1,2,5,0,0,5,5,1940,2,1,240,2,2,0,0,39,0,0,0,0,7,2007,0,0,109000
396,20,5,68,9571,0,0,0,0,7,2,0,0,5,6,1956,1956,1,16,16,3,0,2,2,1,2,2,1,2,739,5,0,405,1144,1,2,0,0,1144,0,0,1144,1,0,1,0,3,1,2,6,0,0,5,1,1956,2,1,596,2,2,0,44,0,0,0,0,0,6,2010,0,0,129000
397,20,5,60,7200,0,3,0,0,5,2,0,0,5,5,1972,1972,3,8,8,3,0,2,2,1,2,2,1,3,777,5,0,117,894,1,2,0,0,894,0,0,894,0,0,1,0,2,1,2,6,0,0,5,5,1985,1,2,600,2,2,0,215,0,0,0,0,0,9,2009,0,0,123000
398,60,5,69,7590,0,0,0,0,12,5,0,3,5,5,1962,1962,1,15,15,1,288,2,2,1,2,2,3,1,540,5,0,324,864,1,2,0,0,876,936,0,1812,0,0,2,0,4,1,2,8,0,1,2,1,1962,1,1,264,2,2,0,0,168,0,0,0,0,7,2007,0,0,169500
399,30,7,60,8967,0,0,1,0,9,2,0,0,5,2,1920,1950,1,8,8,3,0,2,3,0,3,4,3,5,0,5,0,961,961,1,1,0,4,1077,0,0,1077,0,0,1,0,2,1,2,6,5,0,5,5,1920,2,1,338,4,4,2,0,0,0,0,0,0,11,2007,0,1,67000
400,60,2,65,8125,0,0,0,0,21,2,0,3,7,5,2006,2007,1,5,5,4,100,1,2,2,1,2,3,0,812,5,0,280,1092,1,0,0,0,1112,438,0,1550,1,0,2,0,2,1,1,7,0,0,5,1,2007,0,2,438,2,2,0,0,168,0,0,0,0,10,2009,0,0,241000
401,120,5,38,14963,2,0,0,0,24,2,3,0,8,5,1996,1996,1,3,3,3,0,1,2,2,1,2,3,0,786,5,0,474,1260,1,0,0,0,1288,0,0,1288,1,0,1,1,1,1,0,4,0,2,1,1,1996,0,2,500,2,2,0,120,30,0,0,224,0,12,2008,0,0,245500
402,20,5,65,8767,1,0,0,0,5,2,0,0,7,5,2005,2005,1,15,15,3,0,1,2,2,1,2,1,0,24,5,0,1286,1310,1,0,0,0,1310,0,0,1310,0,0,2,0,3,1,1,6,0,1,1,1,2005,0,2,400,2,2,0,0,0,0,0,0,0,7,2006,3,5,164990
403,30,5,60,10200,0,0,0,0,19,2,0,0,5,8,1940,1997,1,16,16,3,0,2,2,2,2,2,3,5,0,5,0,672,672,1,0,0,0,672,0,0,672,0,0,1,0,2,1,2,4,0,0,5,5,1940,2,1,240,2,2,2,168,0,0,0,0,0,8,2008,0,0,108000
404,60,5,93,12090,0,0,1,0,13,2,0,3,8,5,1998,1998,3,15,15,1,650,1,2,2,1,2,3,5,0,5,0,1141,1141,1,1,0,0,1165,1098,0,2263,0,0,2,1,4,1,1,10,0,1,2,3,1998,0,2,420,2,2,0,144,123,0,0,0,0,7,2006,0,1,258000
405,60,5,70,10364,1,0,0,0,8,2,0,3,6,5,1995,1996,1,8,8,3,0,2,2,2,1,2,3,5,0,5,0,806,806,1,1,0,0,806,766,0,1572,0,0,2,1,3,1,2,7,0,1,2,3,1995,0,2,373,2,2,0,0,40,0,0,0,0,5,2007,0,0,168000
406,20,5,70,9991,1,0,1,0,19,1,0,0,4,4,1976,1993,1,10,10,3,0,2,2,1,2,2,3,2,1116,5,0,165,1281,1,0,0,0,1620,0,0,1620,1,0,2,0,3,1,2,8,1,1,2,1,1993,2,2,490,2,2,0,120,78,0,0,0,0,6,2009,0,0,150000
407,50,5,51,10480,0,0,0,0,18,2,0,1,6,5,1936,1950,1,8,8,3,0,2,2,0,2,2,3,5,0,5,0,1064,1064,1,0,0,1,1166,0,473,1639,0,0,1,0,3,1,2,6,5,0,5,5,1936,2,1,240,2,2,0,0,0,0,0,0,0,3,2008,0,0,115000
408,70,5,63,15576,0,0,0,0,6,2,0,3,6,7,1915,1976,1,16,10,3,0,2,2,0,1,2,3,5,0,5,0,840,840,1,0,0,0,840,840,0,1680,0,0,2,0,4,1,2,8,0,0,5,1,1960,2,1,308,2,2,0,0,0,160,0,0,0,3,2008,0,0,177000
409,60,5,109,14154,0,0,1,0,15,2,0,3,7,5,2006,2006,1,15,15,1,350,1,2,2,0,1,3,5,0,5,0,1063,1063,1,0,0,0,1071,1101,0,2172,0,0,2,1,3,1,1,9,0,1,1,1,2006,1,3,947,2,2,0,192,62,0,0,0,0,8,2007,3,5,280000
410,60,2,85,10800,0,0,0,0,21,2,0,3,8,5,2007,2008,1,15,15,4,100,1,2,2,0,2,3,0,789,5,0,245,1034,1,0,0,0,1050,1028,0,2078,1,0,2,1,3,1,0,8,0,1,1,1,2008,0,3,836,2,2,0,0,102,0,0,0,0,4,2008,3,5,339750
411,20,5,68,9571,0,0,0,0,7,2,0,0,5,3,1958,1958,1,2,2,3,0,2,3,1,2,3,3,5,0,5,0,1276,1276,1,2,0,1,1276,0,0,1276,0,0,1,0,3,1,2,5,3,0,5,1,1958,2,1,350,2,2,0,0,0,0,0,0,0,6,2009,4,1,60000
412,190,5,100,34650,0,1,0,0,8,2,1,0,5,5,1955,1955,3,16,16,3,0,2,2,1,2,2,2,3,1056,5,0,0,1056,1,2,1,0,1056,0,0,1056,1,0,1,0,3,1,2,5,0,0,5,1,1955,0,2,572,2,2,0,264,0,0,0,0,0,1,2006,0,0,145000
413,20,2,70,4403,2,0,0,0,21,2,0,0,7,5,2009,2009,1,8,8,4,432,0,2,2,0,2,1,0,578,5,0,892,1470,1,0,0,0,1478,0,0,1478,1,0,2,1,2,1,1,7,0,1,1,1,2009,0,2,484,2,2,0,0,144,0,0,0,0,6,2010,3,5,222000
414,30,7,56,8960,0,0,0,0,17,0,0,0,5,6,1927,1950,1,17,16,3,0,2,2,1,2,2,3,5,0,5,0,1008,1008,1,1,0,1,1028,0,0,1028,0,0,1,0,2,1,2,5,0,1,1,5,1927,2,2,360,2,2,0,0,0,130,0,0,0,3,2010,0,0,115000
415,60,5,59,11228,2,0,2,0,20,2,0,3,7,5,1993,1993,1,15,15,3,0,1,2,2,1,2,3,2,50,0,531,499,1080,1,0,0,0,1080,1017,0,2097,0,1,2,1,3,1,1,9,0,1,2,1,1993,2,3,678,2,2,0,196,187,0,0,0,0,12,2008,0,0,228000
416,20,5,73,8899,1,0,0,0,8,2,0,0,7,5,2007,2007,1,15,15,3,0,1,2,2,1,2,1,0,24,5,0,1316,1340,1,0,0,0,1340,0,0,1340,0,0,2,0,3,1,1,6,0,0,5,1,2007,0,2,396,2,2,0,100,30,0,0,0,0,8,2007,3,5,181134
417,60,5,74,7844,0,0,0,0,19,2,0,3,6,7,1978,1978,3,6,6,1,203,2,2,1,2,2,3,1,209,5,0,463,672,1,2,0,0,672,728,0,1400,0,0,1,1,3,1,2,6,0,1,2,1,1978,0,2,440,2,2,0,0,0,0,0,0,0,3,2006,0,0,149500
418,70,5,86,22420,1,0,0,0,6,1,0,3,6,6,1918,1950,3,16,14,3,0,2,2,0,1,2,3,2,1128,5,0,242,1370,2,2,1,1,1370,1254,0,2624,1,0,2,1,4,1,2,10,0,1,1,5,1918,2,3,864,2,2,2,0,0,0,0,0,0,11,2007,0,0,239000
419,50,5,60,8160,0,0,0,0,7,2,0,1,5,6,1940,1950,1,8,8,3,0,2,2,0,2,2,3,1,312,5,0,444,756,1,3,1,2,756,378,0,1134,1,0,1,1,3,1,2,7,0,0,5,5,1940,2,1,240,2,2,1,0,0,0,0,0,0,4,2007,0,2,126000
420,20,5,65,8450,0,0,0,0,12,2,0,0,5,6,1968,1968,1,15,15,3,0,2,2,1,2,2,3,2,775,5,0,281,1056,1,0,0,0,1056,0,0,1056,1,0,1,0,3,1,2,6,0,1,3,1,1968,2,1,304,2,2,0,0,85,184,0,0,0,7,2010,0,0,142000
421,90,7,78,7060,0,0,0,0,11,2,2,6,7,5,1997,1998,1,15,15,1,200,2,1,2,1,1,0,0,1309,5,0,35,1344,1,0,0,0,1344,0,0,1344,2,0,2,0,2,2,2,8,0,0,5,1,1997,0,4,784,2,2,0,0,0,0,0,0,0,11,2008,0,3,206300
422,20,5,70,16635,1,0,3,0,16,2,0,0,6,7,1977,2000,1,5,5,4,126,1,2,1,1,2,3,1,1246,5,0,356,1602,1,1,0,0,1602,0,0,1602,0,1,2,0,3,1,1,8,0,1,2,1,1977,0,2,529,2,2,0,240,0,0,0,0,0,6,2009,0,0,215000
423,20,5,100,21750,0,2,0,1,11,0,0,0,5,5,1954,1954,3,6,6,3,0,2,2,1,2,2,3,5,0,5,0,988,988,1,0,0,1,988,0,0,988,0,0,1,0,2,1,2,4,0,0,5,1,1954,1,2,520,2,2,2,0,0,0,0,0,0,2,2008,0,0,113000
424,60,5,80,9200,0,0,0,0,13,2,0,3,8,5,1998,1998,1,15,15,1,473,1,2,2,1,2,3,0,986,5,0,484,1470,1,1,0,0,1470,1160,0,2630,1,0,2,1,4,1,1,8,0,1,2,1,1998,0,3,696,2,2,0,0,66,0,0,0,0,6,2008,0,0,315000
425,20,5,72,9000,0,0,0,0,12,2,0,0,6,5,1956,1956,1,16,16,1,74,2,2,1,1,2,3,4,616,5,0,580,1196,1,1,0,1,1196,0,0,1196,1,0,1,0,2,1,2,6,0,1,1,1,1956,1,1,297,2,2,0,0,44,0,0,0,0,5,2008,0,0,139000
426,60,7,60,3378,0,2,0,0,17,2,0,3,7,8,1946,1992,1,6,6,3,0,2,1,1,2,2,3,5,0,5,0,651,651,1,1,0,0,707,682,0,1389,0,0,1,1,3,1,2,6,0,2,1,5,1947,2,1,240,2,2,1,0,0,126,0,0,0,9,2009,0,0,135000
427,80,5,70,12800,0,3,0,1,20,2,0,7,7,5,1989,1989,1,16,16,1,145,1,2,2,1,2,0,0,1518,5,0,0,1518,1,1,0,0,1644,0,0,1644,1,1,2,0,2,1,1,5,0,1,2,1,1989,0,2,569,2,2,0,80,0,0,0,396,0,8,2009,0,0,275000
428,20,5,77,8593,1,0,0,0,12,2,0,0,4,6,1957,1957,3,8,8,3,0,2,2,1,2,2,3,3,288,5,0,619,907,1,0,0,0,907,0,0,907,0,0,1,0,3,1,2,5,0,0,5,5,1964,2,1,352,2,2,0,0,0,0,0,0,0,7,2008,0,0,109008
429,20,5,64,6762,0,0,0,0,5,2,0,0,7,5,2007,2007,1,15,15,1,108,1,2,2,1,2,3,0,664,5,0,544,1208,1,0,0,0,1208,0,0,1208,1,0,2,0,2,1,1,6,0,0,5,1,2007,1,2,628,2,2,0,105,54,0,0,0,0,9,2007,3,5,195400
430,20,5,130,11457,1,0,1,0,23,2,0,0,6,5,1988,1988,1,6,6,3,0,2,2,1,1,2,2,0,1005,5,0,387,1392,1,2,0,0,1412,0,0,1412,1,0,2,0,3,1,1,6,0,1,2,1,1988,2,2,576,2,2,0,0,0,169,0,0,0,3,2009,0,0,175000
431,160,7,21,1680,0,0,0,0,2,2,4,3,6,5,1971,1971,1,6,6,1,232,2,2,1,2,2,3,1,387,5,0,96,483,1,2,0,0,483,504,0,987,0,0,1,1,2,1,2,4,0,0,5,5,1971,2,1,264,2,2,0,0,0,0,0,0,0,7,2008,4,1,85400
432,50,7,60,5586,1,1,0,0,17,1,0,1,6,7,1920,1998,1,8,8,3,0,2,2,0,2,2,3,5,0,5,0,901,901,1,1,0,0,1088,110,0,1198,0,0,1,0,4,1,2,7,0,0,5,6,1978,3,0,0,5,5,2,0,98,0,0,0,0,9,2008,8,1,79900
433,160,7,24,1920,0,0,0,0,2,2,3,3,5,5,1971,1971,1,6,6,1,376,2,2,1,2,2,3,1,471,5,0,294,765,1,0,0,0,765,600,0,1365,1,0,1,1,2,1,2,6,1,0,5,5,1971,2,2,440,2,2,0,240,36,0,0,0,0,8,2007,0,0,122500
434,60,5,100,10839,1,0,1,0,8,2,0,3,6,5,1997,1998,1,15,15,3,0,2,2,2,1,2,3,5,0,5,0,926,926,1,0,0,0,926,678,0,1604,0,0,2,1,3,1,2,7,0,1,2,1,1997,0,2,470,2,2,0,0,36,0,0,0,0,7,2008,0,0,181000
435,180,7,21,1890,0,0,0,0,10,2,4,6,4,7,1972,1972,1,5,5,3,0,2,1,1,1,2,1,1,495,5,0,135,630,1,1,0,0,630,0,0,630,1,0,1,0,1,1,2,3,0,0,5,6,1978,3,0,0,5,5,0,88,0,0,0,0,0,6,2008,0,0,81000
436,60,5,43,10667,2,0,2,0,5,5,0,3,7,6,1996,1996,1,15,15,3,0,1,2,2,1,2,1,0,385,1,344,70,799,1,0,0,0,827,834,0,1661,1,0,2,1,3,1,1,6,0,1,2,1,1996,1,2,550,2,2,0,158,61,0,0,0,0,4,2009,6,0,212000
437,50,7,40,4400,0,0,0,0,17,2,0,1,6,8,1920,1950,1,14,14,3,0,2,2,0,3,2,3,5,0,5,0,648,648,1,2,0,1,734,384,0,1118,0,0,1,0,2,1,2,6,0,0,5,5,1990,2,2,440,2,2,0,0,0,0,0,0,0,10,2006,0,0,116000
438,45,7,50,6000,0,0,0,0,3,2,0,2,6,7,1926,2004,1,16,16,3,0,1,2,2,2,2,3,5,0,5,0,884,884,1,1,0,0,904,0,0,904,0,0,1,0,2,1,2,4,0,0,5,5,1926,2,1,180,2,2,0,0,0,105,0,0,0,1,2009,0,0,119000
439,30,5,40,4280,0,0,0,0,6,2,0,0,5,6,1913,2002,1,17,14,3,0,2,2,2,2,2,3,4,365,5,0,75,440,1,2,1,0,694,0,0,694,0,0,1,0,2,1,1,4,0,1,1,5,1990,2,1,352,1,2,1,0,0,34,0,0,0,3,2007,0,0,90350
440,50,5,67,12354,0,0,1,0,7,2,0,1,6,8,1920,2000,1,16,16,3,0,2,2,0,2,3,2,5,0,5,0,684,684,1,1,0,0,684,512,0,1196,0,0,1,0,3,1,1,7,0,0,5,5,2005,2,2,528,2,2,0,0,46,0,0,0,800,8,2009,7,0,110000
441,20,5,105,15431,0,0,0,0,15,2,0,0,10,5,2008,2008,3,15,15,4,200,0,2,2,0,2,0,0,1767,1,539,788,3094,1,0,0,0,2402,0,0,2402,1,0,2,0,2,1,0,10,0,2,1,1,2008,0,3,672,2,2,0,0,72,0,0,170,0,4,2009,0,0,555000
442,90,5,92,12108,0,0,0,0,7,2,2,0,4,4,1955,1955,1,15,15,1,270,2,2,1,2,2,3,1,133,5,0,1307,1440,1,2,1,2,1440,0,0,1440,0,0,2,0,4,2,3,8,0,0,5,6,1978,3,0,0,5,5,0,0,0,0,0,0,0,9,2008,0,0,118000
443,50,7,52,6240,0,0,0,0,3,2,0,1,5,7,1930,1992,1,8,8,3,0,2,2,2,2,2,3,5,0,5,0,1078,1078,1,2,0,0,1128,445,0,1573,0,0,2,0,3,1,2,8,0,1,1,5,1930,2,2,360,2,2,1,0,0,0,0,0,0,6,2008,0,0,162900
444,120,5,53,3922,0,0,0,0,0,2,3,0,7,5,2006,2007,1,17,16,1,72,1,2,2,0,2,1,5,0,5,0,1258,1258,1,0,0,0,1258,0,0,1258,0,0,2,0,2,1,1,6,0,1,1,1,2007,0,3,648,2,2,0,144,16,0,0,0,0,6,2007,3,5,172500
445,60,5,70,8750,0,0,0,0,5,2,0,3,7,5,1994,1995,1,15,15,3,0,1,1,2,1,2,3,0,642,5,0,273,915,1,0,0,0,933,975,0,1908,1,0,2,1,4,1,1,8,0,1,2,1,1994,2,2,493,2,2,0,144,133,0,0,0,0,7,2008,0,0,210000
446,20,5,73,9855,0,0,1,0,7,2,0,0,6,5,1956,1956,3,16,16,3,0,2,2,1,2,2,3,5,0,5,0,1436,1436,1,3,0,0,1689,0,0,1689,0,0,1,0,3,1,2,7,0,1,1,1,1956,2,2,480,2,2,0,0,0,0,0,0,0,11,2009,4,0,127500
447,20,5,137,16492,1,0,1,0,12,6,0,0,6,6,1966,2002,1,3,10,3,0,1,2,1,2,2,3,1,247,3,713,557,1517,1,0,0,0,1888,0,0,1888,0,0,2,1,2,1,1,6,3,1,1,1,1966,0,2,578,2,2,0,0,0,0,0,0,0,6,2010,0,0,190000
448,60,5,70,11214,1,0,1,0,8,2,0,3,7,5,1998,1999,1,15,15,3,0,1,2,2,1,2,3,5,0,5,0,930,930,1,1,0,0,956,930,0,1886,0,0,2,1,4,1,1,10,0,1,2,1,1998,0,2,431,2,2,0,89,0,0,0,0,0,7,2006,0,0,199900
449,50,7,50,8600,0,1,0,0,9,2,0,1,6,6,1937,1950,1,8,8,3,0,2,2,0,2,2,3,5,0,5,0,780,780,1,2,0,0,780,596,0,1376,0,0,2,0,3,1,2,7,0,1,1,5,1937,2,1,198,2,2,2,0,0,0,0,0,0,6,2006,0,0,119500
450,50,7,50,6000,0,0,0,0,17,2,0,1,3,7,1948,2002,1,8,8,3,0,2,1,1,2,2,3,1,331,5,0,318,649,1,0,0,0,679,504,0,1183,0,0,1,1,2,1,2,6,0,0,5,5,1981,2,1,308,2,2,0,0,176,0,0,0,0,6,2007,0,0,120000
451,30,7,70,5684,0,0,0,0,17,2,0,0,6,8,1930,2005,3,16,16,3,0,2,2,0,2,2,3,5,0,5,0,813,813,1,0,0,1,813,0,0,813,0,0,1,0,2,1,1,5,0,0,5,5,1932,2,1,270,3,3,2,0,113,0,0,0,0,6,2006,0,0,110000
452,20,5,62,70761,1,3,0,1,4,2,0,0,7,5,1975,1975,1,10,10,3,0,2,2,1,1,2,0,1,655,5,0,878,1533,1,2,0,0,1533,0,0,1533,1,0,2,0,2,1,1,5,0,2,2,1,1975,2,2,576,2,2,0,200,54,0,0,0,0,12,2006,0,0,280000
453,60,5,70,9303,1,0,1,0,23,2,0,3,6,5,1996,1997,3,15,15,1,42,1,2,2,0,2,3,1,742,5,0,130,872,1,0,0,0,888,868,0,1756,1,0,2,1,3,1,2,7,0,0,5,1,1996,0,2,422,2,2,0,144,122,0,0,0,0,7,2007,0,0,204000
454,60,2,75,9000,0,0,0,0,21,2,0,3,8,5,2008,2008,1,15,15,3,0,1,2,2,1,2,3,5,0,5,0,768,768,1,0,0,0,786,804,0,1590,0,0,2,1,3,1,1,6,0,0,5,1,2008,1,2,676,2,2,0,0,30,0,0,0,0,6,2009,0,0,210000
455,90,5,63,9297,0,0,0,0,11,2,2,0,5,5,1976,1976,1,10,10,3,0,2,2,1,2,2,3,1,1606,5,0,122,1728,1,2,0,0,1728,0,0,1728,2,0,2,0,4,2,2,8,0,0,5,5,1976,2,2,560,2,2,0,0,0,0,0,0,0,7,2006,0,4,188000
456,20,5,80,9600,0,0,0,0,16,2,0,0,7,6,1973,1973,3,6,6,1,320,2,2,1,2,2,3,1,916,5,0,326,1242,1,3,0,0,1242,0,0,1242,0,0,1,1,3,1,2,6,0,1,2,1,1973,2,2,528,2,2,0,0,0,0,0,0,0,9,2007,0,0,175500
457,70,7,34,4571,0,0,0,0,17,2,0,3,5,5,1916,1950,1,0,0,3,0,2,2,0,2,2,3,5,0,5,0,624,624,1,3,1,0,624,720,0,1344,0,0,1,0,4,1,2,7,0,0,5,5,1916,2,3,513,3,3,0,0,0,96,0,0,0,5,2008,4,1,98000
458,20,5,70,53227,1,3,2,1,4,2,0,0,4,6,1954,1994,0,10,10,3,0,2,2,1,1,2,0,2,1116,5,0,248,1364,1,0,0,0,1663,0,0,1663,1,0,1,0,2,1,1,6,1,2,1,1,1954,0,2,529,2,2,0,224,137,0,0,0,0,3,2008,0,0,256000
